Size	Latency (us)	np	Algorithm
1	2.68	32	broadcast_chain
1	2.43	32	broadcast_binary_tree
1	3.56	32	scatter_flat
1	2.35	32	scatter_basic_binomial
1	3.48	32	scatter_nb
1	4.91	33	broadcast_flat
1	4.50	33	broadcast_chain
1	4.00	33	broadcast_binary_tree
1	4.52	33	scatter_basic_binomial
1	5.07	33	scatter_nb
1	4.81	34	broadcast_flat
1	4.47	34	broadcast_chain
1	3.92	34	broadcast_binary_tree
1	5.17	34	scatter_flat
1	4.09	34	scatter_basic_binomial
1	4.78	34	scatter_nb
1	4.70	35	broadcast_flat
1	4.40	35	broadcast_chain
1	3.89	35	broadcast_binary_tree
1	4.90	35	scatter_flat
1	3.83	35	scatter_basic_binomial
1	4.89	35	scatter_nb
1	4.76	36	broadcast_flat
1	4.61	36	broadcast_chain
1	3.74	36	broadcast_binary_tree
1	5.01	36	scatter_flat
1	4.13	36	scatter_basic_binomial
1	4.91	36	scatter_nb
1	4.32	37	broadcast_flat
1	4.52	37	broadcast_chain
1	3.61	37	broadcast_binary_tree
1	4.64	37	scatter_flat
1	3.83	37	scatter_basic_binomial
1	4.56	37	scatter_nb
1	4.24	38	broadcast_flat
1	4.26	38	broadcast_chain
1	3.62	38	broadcast_binary_tree
1	4.74	38	scatter_flat
1	3.46	38	scatter_basic_binomial
1	4.27	38	scatter_nb
1	4.15	39	broadcast_flat
1	4.17	39	broadcast_chain
1	3.63	39	broadcast_binary_tree
1	4.33	39	scatter_flat
1	3.63	39	scatter_basic_binomial
1	4.22	39	scatter_nb
1	4.25	40	broadcast_flat
1	4.41	40	broadcast_chain
1	3.52	40	broadcast_binary_tree
1	4.51	40	scatter_flat
1	3.41	40	scatter_basic_binomial
1	4.33	40	scatter_nb
1	4.64	41	broadcast_flat
1	4.21	41	broadcast_chain
1	3.46	41	broadcast_binary_tree
1	4.79	41	scatter_flat
1	3.16	41	scatter_basic_binomial
1	4.67	41	scatter_nb
1	4.34	42	broadcast_flat
1	4.16	42	broadcast_chain
1	3.32	42	broadcast_binary_tree
1	4.50	42	scatter_flat
1	3.23	42	scatter_basic_binomial
1	4.37	42	scatter_nb
1	4.49	43	broadcast_flat
1	3.71	43	broadcast_chain
1	3.37	43	broadcast_binary_tree
1	4.63	43	scatter_flat
1	2.92	43	scatter_basic_binomial
1	4.45	43	scatter_nb
1	4.58	44	broadcast_flat
1	3.56	44	broadcast_chain
1	3.24	44	broadcast_binary_tree
1	4.66	44	scatter_flat
1	2.91	44	scatter_basic_binomial
1	4.42	44	scatter_nb
1	4.54	45	broadcast_flat
1	3.83	45	broadcast_chain
1	3.24	45	broadcast_binary_tree
1	4.77	45	scatter_flat
1	2.92	45	scatter_basic_binomial
1	4.78	45	scatter_nb
1	4.67	46	broadcast_flat
1	3.87	46	broadcast_chain
1	3.33	46	broadcast_binary_tree
1	4.94	46	scatter_flat
1	2.82	46	scatter_basic_binomial
1	4.80	46	scatter_nb
1	4.78	47	broadcast_flat
1	4.14	47	broadcast_chain
1	3.38	47	broadcast_binary_tree
1	5.28	47	scatter_flat
1	2.86	47	scatter_basic_binomial
1	5.24	47	scatter_nb
1	5.50	48	broadcast_flat
1	4.16	48	broadcast_chain
1	3.35	48	broadcast_binary_tree
1	5.24	48	scatter_flat
1	2.87	48	scatter_basic_binomial
