Size	Latency (us)	np	Algorithm
8                       0.28	5	broadcast_chain
16                      0.28	5	broadcast_chain
32                      0.36	5	broadcast_chain
64                      0.35	5	broadcast_chain
128                     0.60	5	broadcast_chain
256                     0.64	5	broadcast_chain
512                     0.68	5	broadcast_chain
1024                    0.95	5	broadcast_chain
2048                    1.31	5	broadcast_chain
4096                    2.07	5	broadcast_chain
8192                    3.17	5	broadcast_chain
16384                   5.99	5	broadcast_chain
32768                  10.40	5	broadcast_chain
65536                  19.38	5	broadcast_chain
131072                 37.04	5	broadcast_chain
262144                 73.38	5	broadcast_chain
524288                138.44	5	broadcast_chain
1048576               247.28	5	broadcast_chain
2097152               500.89	5	broadcast_chain
4194304              1020.50	5	broadcast_chain
8                       0.45	5	broadcast_binary_tree
16                      0.45	5	broadcast_binary_tree
32                      0.54	5	broadcast_binary_tree
64                      0.53	5	broadcast_binary_tree
128                     0.70	5	broadcast_binary_tree
256                     0.74	5	broadcast_binary_tree
512                     0.81	5	broadcast_binary_tree
1024                    1.05	5	broadcast_binary_tree
2048                    1.40	5	broadcast_binary_tree
4096                    2.11	5	broadcast_binary_tree
8192                    3.31	5	broadcast_binary_tree
16384                   8.76	5	broadcast_binary_tree
32768                  12.91	5	broadcast_binary_tree
65536                  20.97	5	broadcast_binary_tree
131072                 36.74	5	broadcast_binary_tree
262144                 68.03	5	broadcast_binary_tree
524288                130.43	5	broadcast_binary_tree
1048576               258.38	5	broadcast_binary_tree
2097152               478.56	5	broadcast_binary_tree
4194304              1281.98	5	broadcast_binary_tree
8                       0.29	5	scatter_flat
16                      0.29	5	scatter_flat
32                      0.37	5	scatter_flat
64                      0.32	5	scatter_flat
128                     0.59	5	scatter_flat
256                     0.66	5	scatter_flat
512                     0.74	5	scatter_flat
1024                    0.96	5	scatter_flat
2048                    1.36	5	scatter_flat
4096                    2.17	5	scatter_flat
8192                    3.50	5	scatter_flat
16384                   6.43	5	scatter_flat
32768                  12.08	5	scatter_flat
65536                  23.16	5	scatter_flat
131072                 44.75	5	scatter_flat
262144                 61.99	5	scatter_flat
524288                139.48	5	scatter_flat
1048576               294.65	5	scatter_flat
2097152               907.65	5	scatter_flat
4194304              3194.87	5	scatter_flat
8                       0.38	5	scatter_binomial
16                      0.40	5	scatter_binomial
32                      0.43	5	scatter_binomial
64                      0.47	5	scatter_binomial
128                     0.66	5	scatter_binomial
256                     0.72	5	scatter_binomial
512                     0.83	5	scatter_binomial
1024                    1.18	5	scatter_binomial
2048                    1.74	5	scatter_binomial
4096                    2.84	5	scatter_binomial
8192                    4.54	5	scatter_binomial
16384                   8.00	5	scatter_binomial
32768                  14.91	5	scatter_binomial
65536                  28.56	5	scatter_binomial
131072                 46.81	5	scatter_binomial
262144                 90.05	5	scatter_binomial
524288                196.99	5	scatter_binomial
1048576               524.70	5	scatter_binomial
2097152              1446.83	5	scatter_binomial
4194304              4090.96	5	scatter_binomial
8                       0.38	5	scatter_nb
16                      0.40	5	scatter_nb
32                      0.42	5	scatter_nb
64                      0.49	5	scatter_nb
128                     0.64	5	scatter_nb
256                     0.70	5	scatter_nb
512                     0.85	5	scatter_nb
1024                    1.17	5	scatter_nb
2048                    1.35	5	scatter_nb
4096                    2.83	5	scatter_nb
8192                    3.49	5	scatter_nb
16384                   6.47	5	scatter_nb
32768                  10.08	5	scatter_nb
65536                  19.82	5	scatter_nb
131072                 39.14	5	scatter_nb
262144                 58.24	5	scatter_nb
524288                150.94	5	scatter_nb
1048576               293.57	5	scatter_nb
2097152               927.46	5	scatter_nb
4194304              3175.55	5	scatter_nb
8                       0.97	7	broadcast_chain
16                      0.90	7	broadcast_chain
32                      0.98	7	broadcast_chain
64                      0.93	7	broadcast_chain
128                     1.15	7	broadcast_chain
256                     1.14	7	broadcast_chain
512                     1.22	7	broadcast_chain
1024                    1.55	7	broadcast_chain
2048                    1.93	7	broadcast_chain
4096                    2.86	7	broadcast_chain
8192                    3.90	7	broadcast_chain
16384                   8.75	7	broadcast_chain
32768                  14.40	7	broadcast_chain
65536                  25.98	7	broadcast_chain
131072                 48.38	7	broadcast_chain
262144                 93.59	7	broadcast_chain
524288                182.88	7	broadcast_chain
1048576               355.09	7	broadcast_chain
2097152               627.20	7	broadcast_chain
4194304              1508.96	7	broadcast_chain
8                       0.58	7	broadcast_binary_tree
16                      0.59	7	broadcast_binary_tree
32                      0.70	7	broadcast_binary_tree
64                      0.70	7	broadcast_binary_tree
128                     0.95	7	broadcast_binary_tree
256                     0.99	7	broadcast_binary_tree
512                     1.08	7	broadcast_binary_tree
1024                    1.36	7	broadcast_binary_tree
2048                    1.90	7	broadcast_binary_tree
4096                    2.72	7	broadcast_binary_tree
8192                    4.16	7	broadcast_binary_tree
16384                  10.29	7	broadcast_binary_tree
32768                  15.51	7	broadcast_binary_tree
65536                  26.17	7	broadcast_binary_tree
131072                 47.51	7	broadcast_binary_tree
262144                 87.31	7	broadcast_binary_tree
524288                166.30	7	broadcast_binary_tree
1048576               321.11	7	broadcast_binary_tree
2097152               646.79	7	broadcast_binary_tree
4194304              1733.50	7	broadcast_binary_tree
8                       0.38	7	scatter_flat
16                      0.38	7	scatter_flat
32                      0.53	7	scatter_flat
64                      0.49	7	scatter_flat
128                     0.80	7	scatter_flat
256                     0.86	7	scatter_flat
512                     0.98	7	scatter_flat
1024                    1.28	7	scatter_flat
2048                    1.83	7	scatter_flat
4096                    2.85	7	scatter_flat
8192                    4.49	7	scatter_flat
16384                   8.36	7	scatter_flat
32768                  15.74	7	scatter_flat
65536                  30.31	7	scatter_flat
131072                 61.50	7	scatter_flat
262144                 83.11	7	scatter_flat
524288                150.73	7	scatter_flat
1048576               392.16	7	scatter_flat
2097152              1587.51	7	scatter_flat
4194304              4368.79	7	scatter_flat
8                       0.61	7	scatter_binomial
16                      0.66	7	scatter_binomial
32                      0.79	7	scatter_binomial
64                      0.87	7	scatter_binomial
128                     1.02	7	scatter_binomial
256                     1.15	7	scatter_binomial
512                     1.40	7	scatter_binomial
1024                    1.85	7	scatter_binomial
2048                    2.84	7	scatter_binomial
4096                    4.40	7	scatter_binomial
8192                    6.78	7	scatter_binomial
16384                  12.05	7	scatter_binomial
32768                  22.47	7	scatter_binomial
65536                  42.71	7	scatter_binomial
131072                 59.90	7	scatter_binomial
262144                181.15	7	scatter_binomial
524288                343.56	7	scatter_binomial
1048576               880.17	7	scatter_binomial
2097152              2742.87	7	scatter_binomial
4194304              6632.25	7	scatter_binomial
8                       0.56	7	scatter_nb
16                      0.59	7	scatter_nb
32                      0.77	7	scatter_nb
64                      0.85	7	scatter_nb
128                     0.99	7	scatter_nb
256                     1.11	7	scatter_nb
512                     1.37	7	scatter_nb
1024                    1.90	7	scatter_nb
2048                    1.95	7	scatter_nb
4096                    4.67	7	scatter_nb
8192                    4.77	7	scatter_nb
16384                   8.77	7	scatter_nb
32768                  13.00	7	scatter_nb
65536                  19.33	7	scatter_nb
131072                 42.52	7	scatter_nb
262144                102.04	7	scatter_nb
524288                143.21	7	scatter_nb
1048576               397.15	7	scatter_nb
2097152              1596.55	7	scatter_nb
4194304              4361.95	7	scatter_nb
8                       1.01	9	broadcast_chain
16                      0.97	9	broadcast_chain
32                      1.05	9	broadcast_chain
64                      1.02	9	broadcast_chain
128                     1.37	9	broadcast_chain
256                     1.42	9	broadcast_chain
512                     1.45	9	broadcast_chain
1024                    1.81	9	broadcast_chain
2048                    2.32	9	broadcast_chain
4096                    3.23	9	broadcast_chain
8192                    4.82	9	broadcast_chain
16384                  11.11	9	broadcast_chain
32768                  17.73	9	broadcast_chain
65536                  30.83	9	broadcast_chain
131072                 56.11	9	broadcast_chain
262144                106.43	9	broadcast_chain
524288                201.59	9	broadcast_chain
1048576               406.82	9	broadcast_chain
2097152               805.81	9	broadcast_chain
4194304              1921.16	9	broadcast_chain
8                       0.90	9	broadcast_binary_tree
16                      0.86	9	broadcast_binary_tree
32                      0.97	9	broadcast_binary_tree
64                      0.97	9	broadcast_binary_tree
128                     1.30	9	broadcast_binary_tree
256                     1.32	9	broadcast_binary_tree
512                     1.41	9	broadcast_binary_tree
1024                    1.74	9	broadcast_binary_tree
2048                    2.28	9	broadcast_binary_tree
4096                    3.19	9	broadcast_binary_tree
8192                    4.90	9	broadcast_binary_tree
16384                  12.54	9	broadcast_binary_tree
32768                  19.14	9	broadcast_binary_tree
65536                  30.91	9	broadcast_binary_tree
131072                 56.01	9	broadcast_binary_tree
262144                104.62	9	broadcast_binary_tree
524288                197.24	9	broadcast_binary_tree
1048576               379.64	9	broadcast_binary_tree
2097152               845.40	9	broadcast_binary_tree
4194304              2223.57	9	broadcast_binary_tree
8                       0.89	9	scatter_flat
16                      0.90	9	scatter_flat
32                      1.04	9	scatter_flat
64                      1.03	9	scatter_flat
128                     1.48	9	scatter_flat
256                     1.55	9	scatter_flat
512                     1.58	9	scatter_flat
1024                    2.14	9	scatter_flat
2048                    2.65	9	scatter_flat
4096                    3.80	9	scatter_flat
8192                    5.84	9	scatter_flat
16384                  10.53	9	scatter_flat
32768                  19.74	9	scatter_flat
65536                  37.71	9	scatter_flat
131072                 81.93	9	scatter_flat
262144                 91.70	9	scatter_flat
524288                194.15	9	scatter_flat
1048576               527.52	9	scatter_flat
2097152              2215.96	9	scatter_flat
4194304              5404.12	9	scatter_flat
8                       1.14	9	scatter_binomial
16                      1.16	9	scatter_binomial
32                      1.35	9	scatter_binomial
64                      1.45	9	scatter_binomial
128                     1.67	9	scatter_binomial
256                     1.78	9	scatter_binomial
512                     2.09	9	scatter_binomial
1024                    2.77	9	scatter_binomial
2048                    3.90	9	scatter_binomial
4096                    5.69	9	scatter_binomial
8192                    9.01	9	scatter_binomial
16384                  15.89	9	scatter_binomial
32768                  29.35	9	scatter_binomial
65536                  45.35	9	scatter_binomial
131072                 95.09	9	scatter_binomial
262144                198.85	9	scatter_binomial
524288                440.81	9	scatter_binomial
1048576              1274.65	9	scatter_binomial
2097152              3702.42	9	scatter_binomial
4194304              8649.96	9	scatter_binomial
8                       1.14	9	scatter_nb
16                      1.16	9	scatter_nb
32                      1.30	9	scatter_nb
64                      1.44	9	scatter_nb
128                     1.65	9	scatter_nb
256                     1.83	9	scatter_nb
512                     2.10	9	scatter_nb
1024                    2.79	9	scatter_nb
2048                    3.93	9	scatter_nb
4096                    5.73	9	scatter_nb
8192                    9.05	9	scatter_nb
16384                   8.00	9	scatter_nb
32768                  15.09	9	scatter_nb
65536                  31.93	9	scatter_nb
131072                 64.36	9	scatter_nb
262144                 81.21	9	scatter_nb
524288                140.83	9	scatter_nb
