Size	Latency (us)	np	Algorithm
131072	115.41	8	broadcast_binary_tree
262144	209.44	8	broadcast_binary_tree
524288	384.32	8	broadcast_binary_tree
1048576	647.95	8	broadcast_binary_tree
2	1.56	8	scatter_flat
4	1.49	8	scatter_flat
8	1.64	8	scatter_flat
16	1.66	8	scatter_flat
32	1.94	8	scatter_flat
64	1.61	8	scatter_flat
128	2.69	8	scatter_flat
256	2.91	8	scatter_flat
512	3.25	8	scatter_flat
1024	3.56	8	scatter_flat
2048	4.89	8	scatter_flat
4096	6.77	8	scatter_flat
8192	10.06	8	scatter_flat
16384	21.23	8	scatter_flat
32768	31.01	8	scatter_flat
65536	64.74	8	scatter_flat
131072	135.63	8	scatter_flat
262144	295.61	8	scatter_flat
524288	588.82	8	scatter_flat
1048576	1122.67	8	scatter_flat
2	2.16	8	scatter_basic_linear
4	2.13	8	scatter_basic_linear
8	2.18	8	scatter_basic_linear
16	2.15	8	scatter_basic_linear
32	2.1	8	scatter_basic_linear
64	2.21	8	scatter_basic_linear
128	4.08	8	scatter_basic_linear
256	3.95	8	scatter_basic_linear
512	3.81	8	scatter_basic_linear
1024	4.1	8	scatter_basic_linear
2048	5.96	8	scatter_basic_linear
4096	8.09	8	scatter_basic_linear
8192	12.33	8	scatter_basic_linear
16384	16.35	8	scatter_basic_linear
32768	30.0	8	scatter_basic_linear
65536	63.2	8	scatter_basic_linear
131072	133.78	8	scatter_basic_linear
262144	297.49	8	scatter_basic_linear
524288	575.3	8	scatter_basic_linear
1048576	1077.16	8	scatter_basic_linear
2	1.7	8	scatter_binomial
4	1.66	8	scatter_binomial
8	1.72	8	scatter_binomial
16	1.72	8	scatter_binomial
32	1.9	8	scatter_binomial
64	1.91	8	scatter_binomial
128	3.04	8	scatter_binomial
256	3.09	8	scatter_binomial
512	3.27	8	scatter_binomial
1024	3.47	8	scatter_binomial
2048	4.94	8	scatter_binomial
4096	6.62	8	scatter_binomial
8192	9.75	8	scatter_binomial
16384	18.62	8	scatter_binomial
32768	32.64	8	scatter_binomial
65536	62.32	8	scatter_binomial
131072	118.92	8	scatter_binomial
262144	234.61	8	scatter_binomial
524288	468.3	8	scatter_binomial
1048576	894.48	8	scatter_binomial
2	1.84	16	broadcast_flat
4	1.78	16	broadcast_flat
8	1.79	16	broadcast_flat
16	1.77	16	broadcast_flat
32	2.17	16	broadcast_flat
64	2.16	16	broadcast_flat
128	3.58	16	broadcast_flat
256	3.45	16	broadcast_flat
512	4.11	16	broadcast_flat
1024	4.39	16	broadcast_flat
2048	6.2	16	broadcast_flat
4096	7.9	16	broadcast_flat
8192	10.96	16	broadcast_flat
16384	24.55	16	broadcast_flat
32768	42.37	16	broadcast_flat
65536	82.46	16	broadcast_flat
131072	164.71	16	broadcast_flat
262144	333.85	16	broadcast_flat
524288	673.31	16	broadcast_flat
1048576	649.23	16	broadcast_flat
2	1.75	16	broadcast_chain
4	1.7	16	broadcast_chain
8	1.71	16	broadcast_chain
16	1.67	16	broadcast_chain
32	2.12	16	broadcast_chain
64	2.06	16	broadcast_chain
128	3.54	16	broadcast_chain
256	3.57	16	broadcast_chain
512	4.13	16	broadcast_chain
1024	4.53	16	broadcast_chain
2048	6.55	16	broadcast_chain
4096	8.9	16	broadcast_chain
8192	13.13	16	broadcast_chain
16384	34.97	16	broadcast_chain
32768	50.21	16	broadcast_chain
65536	91.19	16	broadcast_chain
131072	162.22	16	broadcast_chain
262144	324.95	16	broadcast_chain
524288	556.4	16	broadcast_chain
1048576	1034.52	16	broadcast_chain
2	1.96	16	broadcast_binary_tree
4	1.91	16	broadcast_binary_tree
8	1.89	16	broadcast_binary_tree
16	1.89	16	broadcast_binary_tree
32	2.22	16	broadcast_binary_tree
64	2.2	16	broadcast_binary_tree
128	3.61	16	broadcast_binary_tree
256	3.78	16	broadcast_binary_tree
512	4.26	16	broadcast_binary_tree
1024	4.58	16	broadcast_binary_tree
2048	6.45	16	broadcast_binary_tree
4096	8.71	16	broadcast_binary_tree
8192	12.31	16	broadcast_binary_tree
16384	30.25	16	broadcast_binary_tree
32768	44.9	16	broadcast_binary_tree
65536	81.58	16	broadcast_binary_tree
131072	145.48	16	broadcast_binary_tree
262144	269.87	16	broadcast_binary_tree
524288	518.14	16	broadcast_binary_tree
1048576	859.21	16	broadcast_binary_tree
2	1.85	16	scatter_flat
4	1.8	16	scatter_flat
8	1.78	16	scatter_flat
16	1.75	16	scatter_flat
32	2.14	16	scatter_flat
64	2.11	16	scatter_flat
128	3.54	16	scatter_flat
256	3.27	16	scatter_flat
512	4.15	16	scatter_flat
1024	4.4	16	scatter_flat
2048	6.13	16	scatter_flat
4096	7.69	16	scatter_flat
8192	10.79	16	scatter_flat
16384	24.34	16	scatter_flat
32768	41.85	16	scatter_flat
65536	82.85	16	scatter_flat
131072	166.8	16	scatter_flat
262144	344.96	16	scatter_flat
524288	707.4	16	scatter_flat
1048576	602.12	16	scatter_flat
2	2.4	16	scatter_basic_linear
4	2.33	16	scatter_basic_linear
8	2.35	16	scatter_basic_linear
16	2.36	16	scatter_basic_linear
32	2.71	16	scatter_basic_linear
64	2.83	16	scatter_basic_linear
128	6.39	16	scatter_basic_linear
256	5.87	16	scatter_basic_linear
512	6.22	16	scatter_basic_linear
1024	7.28	16	scatter_basic_linear
2048	10.83	16	scatter_basic_linear
4096	14.28	16	scatter_basic_linear
8192	21.22	16	scatter_basic_linear
16384	27.47	16	scatter_basic_linear
32768	58.45	16	scatter_basic_linear
65536	134.41	16	scatter_basic_linear
131072	268.08	16	scatter_basic_linear
262144	538.52	16	scatter_basic_linear
524288	1102.5	16	scatter_basic_linear
1048576	1591.38	16	scatter_basic_linear
2	1.71	16	scatter_binomial
4	1.67	16	scatter_binomial
8	1.64	16	scatter_binomial
16	1.63	16	scatter_binomial
32	2.07	16	scatter_binomial
64	2.05	16	scatter_binomial
128	3.49	16	scatter_binomial
256	3.56	16	scatter_binomial
512	4.13	16	scatter_binomial
1024	4.53	16	scatter_binomial
2048	6.53	16	scatter_binomial
4096	8.98	16	scatter_binomial
8192	13.16	16	scatter_binomial
16384	30.61	16	scatter_binomial
32768	49.03	16	scatter_binomial
65536	91.79	16	scatter_binomial
131072	170.45	16	scatter_binomial
262144	342.24	16	scatter_binomial
524288	589.03	16	scatter_binomial
1048576	1073.11	16	scatter_binomial
2	2.52	32	broadcast_flat
4	2.44	32	broadcast_flat
8	2.45	32	broadcast_flat
16	2.42	32	broadcast_flat
32	2.79	32	broadcast_flat
64	2.78	32	broadcast_flat
128	4.13	32	broadcast_flat
256	4.15	32	broadcast_flat
512	5.8	32	broadcast_flat
1024	4.72	32	broadcast_flat
2048	7.64	32	broadcast_flat
4096	10.49	32	broadcast_flat
8192	15.96	32	broadcast_flat
16384	25.89	32	broadcast_flat
32768	44.48	32	broadcast_flat
65536	82.06	32	broadcast_flat
131072	182.93	32	broadcast_flat
262144	432.81	32	broadcast_flat
524288	1050.08	32	broadcast_flat
1048576	1973.76	32	broadcast_flat
2	2.87	32	broadcast_chain
4	2.74	32	broadcast_chain
8	2.74	32	broadcast_chain
16	2.77	32	broadcast_chain
32	3.62	32	broadcast_chain
64	3.65	32	broadcast_chain
128	5.01	32	broadcast_chain
256	4.93	32	broadcast_chain
512	5.49	32	broadcast_chain
1024	6.7	32	broadcast_chain
2048	8.97	32	broadcast_chain
4096	12.51	32	broadcast_chain
8192	19.42	32	broadcast_chain
16384	62.81	32	broadcast_chain
32768	91.9	32	broadcast_chain
65536	162.25	32	broadcast_chain
131072	297.95	32	broadcast_chain
262144	476.23	32	broadcast_chain
524288	829.25	32	broadcast_chain
1048576	1536.43	32	broadcast_chain
2	2.75	32	broadcast_binary_tree
4	2.64	32	broadcast_binary_tree
8	2.61	32	broadcast_binary_tree
16	2.61	32	broadcast_binary_tree
32	3.18	32	broadcast_binary_tree
64	3.11	32	broadcast_binary_tree
128	5.18	32	broadcast_binary_tree
256	4.95	32	broadcast_binary_tree
512	5.3	32	broadcast_binary_tree
1024	5.8	32	broadcast_binary_tree
2048	8.47	32	broadcast_binary_tree
4096	11.47	32	broadcast_binary_tree
8192	16.49	32	broadcast_binary_tree
16384	38.23	32	broadcast_binary_tree
32768	58.3	32	broadcast_binary_tree
65536	104.94	32	broadcast_binary_tree
131072	194.49	32	broadcast_binary_tree
262144	335.42	32	broadcast_binary_tree
524288	628.77	32	broadcast_binary_tree
1048576	1076.46	32	broadcast_binary_tree
2	2.29	32	scatter_flat
4	2.15	32	scatter_flat
8	2.17	32	scatter_flat
16	2.15	32	scatter_flat
32	2.59	32	scatter_flat
64	2.74	32	scatter_flat
128	3.82	32	scatter_flat
256	3.69	32	scatter_flat
512	3.97	32	scatter_flat
1024	4.25	32	scatter_flat
2048	7.08	32	scatter_flat
4096	10.53	32	scatter_flat
8192	16.69	32	scatter_flat
16384	29.11	32	scatter_flat
32768	57.75	32	scatter_flat
65536	113.49	32	scatter_flat
131072	233.89	32	scatter_flat
262144	501.4	32	scatter_flat
524288	1091.09	32	scatter_flat
1048576	2041.5	32	scatter_flat
2	4.6	32	scatter_basic_linear
4	4.4	32	scatter_basic_linear
8	4.44	32	scatter_basic_linear
16	4.5	32	scatter_basic_linear
32	5.06	32	scatter_basic_linear
64	4.93	32	scatter_basic_linear
128	11.46	32	scatter_basic_linear
256	11.64	32	scatter_basic_linear
512	12.06	32	scatter_basic_linear
1024	13.25	32	scatter_basic_linear
2048	19.81	32	scatter_basic_linear
4096	26.76	32	scatter_basic_linear
8192	43.09	32	scatter_basic_linear
16384	57.04	32	scatter_basic_linear
32768	119.01	32	scatter_basic_linear
65536	256.84	32	scatter_basic_linear
131072	518.56	32	scatter_basic_linear
262144	1030.67	32	scatter_basic_linear
524288	2154.06	32	scatter_basic_linear
1048576	3787.09	32	scatter_basic_linear
2	2.98	32	scatter_binomial
4	2.86	32	scatter_binomial
8	2.83	32	scatter_binomial
16	2.86	32	scatter_binomial
32	3.66	32	scatter_binomial
64	3.66	32	scatter_binomial
128	5.14	32	scatter_binomial
256	5.79	32	scatter_binomial
512	5.57	32	scatter_binomial
1024	6.25	32	scatter_binomial
2048	9.08	32	scatter_binomial
4096	13.2	32	scatter_binomial
8192	19.79	32	scatter_binomial
16384	57.21	32	scatter_binomial
32768	83.62	32	scatter_binomial
65536	177.14	32	scatter_binomial
131072	297.15	32	scatter_binomial
262144	474.19	32	scatter_binomial
524288	860.61	32	scatter_binomial
1048576	1638.34	32	scatter_binomial
2	2.23	64	broadcast_flat
4	1.98	64	broadcast_flat
8	1.98	64	broadcast_flat
16	1.99	64	broadcast_flat
32	2.61	64	broadcast_flat
64	2.51	64	broadcast_flat
128	4.48	64	broadcast_flat
256	4.08	64	broadcast_flat
512	4.9	64	broadcast_flat
1024	5.05	64	broadcast_flat
2048	7.7	64	broadcast_flat
4096	12.24	64	broadcast_flat
8192	20.93	64	broadcast_flat
16384	39.03	64	broadcast_flat
32768	70.34	64	broadcast_flat
65536	148.13	64	broadcast_flat
131072	344.76	64	broadcast_flat
262144	764.34	64	broadcast_flat
524288	1483.68	64	broadcast_flat
1048576	2754.95	64	broadcast_flat
2	5.98	64	broadcast_chain
4	5.64	64	broadcast_chain
8	5.66	64	broadcast_chain
16	7.12	64	broadcast_chain
32	9.83	64	broadcast_chain
64	9.01	64	broadcast_chain
128	11.0	64	broadcast_chain
256	10.32	64	broadcast_chain
512	10.89	64	broadcast_chain
1024	11.74	64	broadcast_chain
2048	16.18	64	broadcast_chain
4096	22.29	64	broadcast_chain
8192	33.9	64	broadcast_chain
16384	87.08	64	broadcast_chain
32768	140.19	64	broadcast_chain
65536	248.8	64	broadcast_chain
131072	490.43	64	broadcast_chain
262144	810.68	64	broadcast_chain
524288	1410.44	64	broadcast_chain
1048576	2579.14	64	broadcast_chain
2	3.31	64	broadcast_binary_tree
4	3.03	64	broadcast_binary_tree
8	3.06	64	broadcast_binary_tree
16	3.06	64	broadcast_binary_tree
32	3.85	64	broadcast_binary_tree
64	3.79	64	broadcast_binary_tree
128	6.12	64	broadcast_binary_tree
256	5.88	64	broadcast_binary_tree
512	6.43	64	broadcast_binary_tree
1024	7.05	64	broadcast_binary_tree
2048	9.62	64	broadcast_binary_tree
4096	12.87	64	broadcast_binary_tree
8192	19.43	64	broadcast_binary_tree
16384	46.59	64	broadcast_binary_tree
32768	69.07	64	broadcast_binary_tree
65536	124.51	64	broadcast_binary_tree
131072	232.82	64	broadcast_binary_tree
262144	445.11	64	broadcast_binary_tree
524288	851.34	64	broadcast_binary_tree
1048576	1466.53	64	broadcast_binary_tree
2	2.1	64	scatter_flat
4	1.9	64	scatter_flat
8	1.9	64	scatter_flat
16	1.9	64	scatter_flat
32	2.61	64	scatter_flat
64	2.43	64	scatter_flat
128	4.35	64	scatter_flat
256	4.02	64	scatter_flat
512	4.4	64	scatter_flat
1024	4.84	64	scatter_flat
2048	7.48	64	scatter_flat
4096	13.01	64	scatter_flat
8192	20.67	64	scatter_flat
16384	39.9	64	scatter_flat
32768	72.95	64	scatter_flat
65536	153.21	64	scatter_flat
131072	339.23	64	scatter_flat
262144	787.57	64	scatter_flat
524288	1557.66	64	scatter_flat
1048576	2817.54	64	scatter_flat
2	8.15	64	scatter_basic_linear
4	7.95	64	scatter_basic_linear
8	7.96	64	scatter_basic_linear
16	8.11	64	scatter_basic_linear
32	9.58	64	scatter_basic_linear
64	9.35	64	scatter_basic_linear
128	26.6	64	scatter_basic_linear
256	24.71	64	scatter_basic_linear
512	24.64	64	scatter_basic_linear
1024	26.91	64	scatter_basic_linear
2048	41.27	64	scatter_basic_linear
4096	54.82	64	scatter_basic_linear
8192	82.29	64	scatter_basic_linear
16384	107.42	64	scatter_basic_linear
32768	225.49	64	scatter_basic_linear
65536	495.53	64	scatter_basic_linear
131072	1017.73	64	scatter_basic_linear
262144	1998.13	64	scatter_basic_linear
524288	4102.28	64	scatter_basic_linear
1048576	6940.92	64	scatter_basic_linear
2	6.59	64	scatter_binomial
4	5.89	64	scatter_binomial
8	5.92	64	scatter_binomial
16	5.98	64	scatter_binomial
32	11.49	64	scatter_binomial
64	8.13	64	scatter_binomial
128	10.65	64	scatter_binomial
256	10.94	64	scatter_binomial
512	11.61	64	scatter_binomial
1024	11.85	64	scatter_binomial
2048	16.32	64	scatter_binomial
4096	22.35	64	scatter_binomial
8192	34.15	64	scatter_binomial
16384	249.94	64	scatter_binomial
32768	142.45	64	scatter_binomial
65536	253.28	64	scatter_binomial
131072	482.21	64	scatter_binomial
262144	816.48	64	scatter_binomial
524288	1541.27	64	scatter_binomial
1048576	2844.02	64	scatter_binomial
2	5.41	128	broadcast_flat
4	3.45	128	broadcast_flat
8	3.77	128	broadcast_flat
16	4.43	128	broadcast_flat
32	4.78	128	broadcast_flat
64	4.16	128	broadcast_flat
128	6.38	128	broadcast_flat
256	6.75	128	broadcast_flat
512	7.47	128	broadcast_flat
1024	8.42	128	broadcast_flat
2048	11.44	128	broadcast_flat
4096	15.35	128	broadcast_flat
8192	25.34	128	broadcast_flat
16384	235.66	128	broadcast_flat
32768	92.13	128	broadcast_flat
65536	279.82	128	broadcast_flat
131072	567.82	128	broadcast_flat
262144	1206.11	128	broadcast_flat
524288	2482.92	128	broadcast_flat
1048576	4131.29	128	broadcast_flat
2	12.74	128	broadcast_chain
4	12.33	128	broadcast_chain
8	12.36	128	broadcast_chain
16	12.46	128	broadcast_chain
32	14.52	128	broadcast_chain
64	14.52	128	broadcast_chain
128	19.43	128	broadcast_chain
256	19.02	128	broadcast_chain
512	21.73	128	broadcast_chain
1024	23.29	128	broadcast_chain
2048	32.01	128	broadcast_chain
4096	46.06	128	broadcast_chain
8192	65.89	128	broadcast_chain
16384	170.88	128	broadcast_chain
32768	244.32	128	broadcast_chain
65536	404.29	128	broadcast_chain
131072	771.22	128	broadcast_chain
262144	1343.48	128	broadcast_chain
524288	2414.08	128	broadcast_chain
1048576	4568.98	128	broadcast_chain
2	4.55	128	broadcast_binary_tree
4	3.48	128	broadcast_binary_tree
8	3.62	128	broadcast_binary_tree
16	3.56	128	broadcast_binary_tree
32	4.01	128	broadcast_binary_tree
64	4.22	128	broadcast_binary_tree
128	6.68	128	broadcast_binary_tree
256	6.65	128	broadcast_binary_tree
512	7.54	128	broadcast_binary_tree
1024	8.19	128	broadcast_binary_tree
2048	11.63	128	broadcast_binary_tree
4096	15.54	128	broadcast_binary_tree
8192	25.07	128	broadcast_binary_tree
16384	91.5	128	broadcast_binary_tree
32768	96.84	128	broadcast_binary_tree
65536	162.6	128	broadcast_binary_tree
131072	304.52	128	broadcast_binary_tree
262144	593.79	128	broadcast_binary_tree
524288	1093.81	128	broadcast_binary_tree
1048576	1836.5	128	broadcast_binary_tree
2	4.14	128	scatter_flat
4	3.61	128	scatter_flat
8	4.07	128	scatter_flat
16	3.74	128	scatter_flat
32	4.07	128	scatter_flat
64	4.06	128	scatter_flat
128	6.54	128	scatter_flat
256	6.39	128	scatter_flat
512	7.22	128	scatter_flat
1024	8.14	128	scatter_flat
2048	12.68	128	scatter_flat
4096	15.64	128	scatter_flat
8192	25.01	128	scatter_flat
16384	241.29	128	scatter_flat
32768	95.14	128	scatter_flat
65536	288.76	128	scatter_flat
131072	602.35	128	scatter_flat
262144	1236.95	128	scatter_flat
524288	2522.37	128	scatter_flat
1048576	4378.5	128	scatter_flat
2	16.7	128	scatter_basic_linear
4	16.61	128	scatter_basic_linear
8	16.21	128	scatter_basic_linear
16	15.88	128	scatter_basic_linear
32	16.63	128	scatter_basic_linear
64	17.22	128	scatter_basic_linear
128	48.95	128	scatter_basic_linear
256	49.64	128	scatter_basic_linear
512	50.69	128	scatter_basic_linear
1024	52.51	128	scatter_basic_linear
2048	81.45	128	scatter_basic_linear
4096	107.7	128	scatter_basic_linear
8192	164.47	128	scatter_basic_linear
16384	233.82	128	scatter_basic_linear
32768	459.2	128	scatter_basic_linear
65536	1010.83	128	scatter_basic_linear
131072	2063.39	128	scatter_basic_linear
262144	4038.56	128	scatter_basic_linear
524288	8253.4	128	scatter_basic_linear
1048576	14121.63	128	scatter_basic_linear
2	12.97	128	scatter_binomial
4	12.33	128	scatter_binomial
8	12.65	128	scatter_binomial
16	14.07	128	scatter_binomial
32	16.28	128	scatter_binomial
64	18.09	128	scatter_binomial
128	20.74	128	scatter_binomial
256	20.0	128	scatter_binomial
512	20.99	128	scatter_binomial
1024	24.21	128	scatter_binomial
2048	31.1	128	scatter_binomial
4096	41.47	128	scatter_binomial
8192	64.8	128	scatter_binomial
16384	277.3	128	scatter_binomial
32768	259.85	128	scatter_binomial
65536	429.64	128	scatter_binomial
131072	751.85	128	scatter_binomial
262144	1328.35	128	scatter_binomial
524288	2286.95	128	scatter_binomial
1048576	4428.67	128	scatter_binomial
2	1.82	256	broadcast_flat
4	1.58	256	broadcast_flat
8	1.53	256	broadcast_flat
16	1.56	256	broadcast_flat
32	1.96	256	broadcast_flat
64	1.94	256	broadcast_flat
128	3.52	256	broadcast_flat
256	4.74	256	broadcast_flat
512	4.73	256	broadcast_flat
1024	5.86	256	broadcast_flat
2048	9.44	256	broadcast_flat
4096	19.76	256	broadcast_flat
8192	35.22	256	broadcast_flat
16384	156.79	256	broadcast_flat
32768	137.07	256	broadcast_flat
65536	265.85	256	broadcast_flat
131072	563.19	256	broadcast_flat
262144	1122.53	256	broadcast_flat
524288	2236.33	256	broadcast_flat
1048576	4059.18	256	broadcast_flat
2	19.17	256	broadcast_chain
4	18.17	256	broadcast_chain
8	17.4	256	broadcast_chain
16	18.16	256	broadcast_chain
32	22.2	256	broadcast_chain
64	22.95	256	broadcast_chain
128	29.78	256	broadcast_chain
256	29.4	256	broadcast_chain
512	33.15	256	broadcast_chain
1024	38.07	256	broadcast_chain
2048	53.15	256	broadcast_chain
4096	75.71	256	broadcast_chain
8192	119.31	256	broadcast_chain
16384	372.13	256	broadcast_chain
32768	452.18	256	broadcast_chain
65536	791.61	256	broadcast_chain
131072	1364.58	256	broadcast_chain
262144	2489.96	256	broadcast_chain
524288	4368.97	256	broadcast_chain
1048576	7536.51	256	broadcast_chain
2	7.67	256	broadcast_binary_tree
4	6.53	256	broadcast_binary_tree
8	5.96	256	broadcast_binary_tree
16	6.13	256	broadcast_binary_tree
32	5.91	256	broadcast_binary_tree
64	8.34	256	broadcast_binary_tree
128	10.82	256	broadcast_binary_tree
256	14.67	256	broadcast_binary_tree
512	13.58	256	broadcast_binary_tree
1024	16.29	256	broadcast_binary_tree
2048	25.3	256	broadcast_binary_tree
4096	42.78	256	broadcast_binary_tree
8192	81.75	256	broadcast_binary_tree
16384	224.16	256	broadcast_binary_tree
32768	434.51	256	broadcast_binary_tree
65536	516.46	256	broadcast_binary_tree
131072	1038.5	256	broadcast_binary_tree
262144	2274.32	256	broadcast_binary_tree
524288	5143.77	256	broadcast_binary_tree
1048576	10778.29	256	broadcast_binary_tree
2	2.5	256	scatter_flat
4	1.55	256	scatter_flat
8	1.75	256	scatter_flat
16	1.59	256	scatter_flat
32	2.02	256	scatter_flat
64	2.02	256	scatter_flat
128	3.53	256	scatter_flat
256	4.64	256	scatter_flat
512	4.92	256	scatter_flat
1024	5.83	256	scatter_flat
2048	9.56	256	scatter_flat
4096	19.98	256	scatter_flat
8192	36.56	256	scatter_flat
16384	166.32	256	scatter_flat
32768	137.16	256	scatter_flat
65536	254.85	256	scatter_flat
131072	580.13	256	scatter_flat
262144	1194.72	256	scatter_flat
524288	2215.18	256	scatter_flat
1048576	4148.04	256	scatter_flat
2	40.98	256	scatter_basic_linear
4	41.06	256	scatter_basic_linear
8	40.39	256	scatter_basic_linear
16	41.15	256	scatter_basic_linear
32	42.02	256	scatter_basic_linear
64	44.18	256	scatter_basic_linear
128	86.85	256	scatter_basic_linear
256	89.62	256	scatter_basic_linear
512	88.53	256	scatter_basic_linear
1024	98.03	256	scatter_basic_linear
2048	139.18	256	scatter_basic_linear
4096	191.08	256	scatter_basic_linear
8192	289.84	256	scatter_basic_linear
16384	274.29	256	scatter_basic_linear
32768	390.15	256	scatter_basic_linear
65536	729.18	256	scatter_basic_linear
131072	1396.11	256	scatter_basic_linear
262144	2812.89	256	scatter_basic_linear
524288	6108.97	256	scatter_basic_linear
1048576	13446.35	256	scatter_basic_linear
2	17.86	256	scatter_binomial
4	18.31	256	scatter_binomial
8	19.13	256	scatter_binomial
16	19.79	256	scatter_binomial
32	23.6	256	scatter_binomial
64	22.19	256	scatter_binomial
128	30.71	256	scatter_binomial
256	28.12	256	scatter_binomial
512	32.53	256	scatter_binomial
1024	37.67	256	scatter_binomial
2048	53.01	256	scatter_binomial
4096	76.66	256	scatter_binomial
8192	117.99	256	scatter_binomial
16384	314.79	256	scatter_binomial
32768	458.46	256	scatter_binomial
65536	797.17	256	scatter_binomial
131072	1402.64	256	scatter_binomial
262144	2528.19	256	scatter_binomial
524288	4427.67	256	scatter_binomial
1048576	7566.52	256	scatter_binomial
2	0.16	2	broadcast_flat
4	0.15	2	broadcast_flat
8	0.15	2	broadcast_flat
16	0.15	2	broadcast_flat
32	0.15	2	broadcast_flat
64	0.16	2	broadcast_flat
128	0.28	2	broadcast_flat
256	0.26	2	broadcast_flat
512	0.29	2	broadcast_flat
1024	0.29	2	broadcast_flat
2048	0.36	2	broadcast_flat
4096	0.46	2	broadcast_flat
8192	0.62	2	broadcast_flat
16384	5.67	2	broadcast_flat
32768	6.33	2	broadcast_flat
65536	8.03	2	broadcast_flat
131072	13.02	2	broadcast_flat
262144	29.66	2	broadcast_flat
524288	56.62	2	broadcast_flat
1048576	106.26	2	broadcast_flat
2	0.15	2	broadcast_chain
4	0.15	2	broadcast_chain
8	0.14	2	broadcast_chain
16	0.17	2	broadcast_chain
32	0.14	2	broadcast_chain
64	0.16	2	broadcast_chain
128	0.29	2	broadcast_chain
256	0.26	2	broadcast_chain
512	0.25	2	broadcast_chain
1024	0.27	2	broadcast_chain
2048	0.35	2	broadcast_chain
4096	0.46	2	broadcast_chain
8192	0.62	2	broadcast_chain
16384	5.5	2	broadcast_chain
32768	6.25	2	broadcast_chain
65536	7.67	2	broadcast_chain
131072	11.31	2	broadcast_chain
262144	24.1	2	broadcast_chain
524288	52.01	2	broadcast_chain
1048576	102.88	2	broadcast_chain
2	0.16	2	broadcast_binary_tree
4	0.15	2	broadcast_binary_tree
8	0.15	2	broadcast_binary_tree
16	0.15	2	broadcast_binary_tree
32	0.16	2	broadcast_binary_tree
64	0.15	2	broadcast_binary_tree
128	0.27	2	broadcast_binary_tree
256	0.27	2	broadcast_binary_tree
512	0.27	2	broadcast_binary_tree
1024	0.28	2	broadcast_binary_tree
2048	0.36	2	broadcast_binary_tree
4096	0.47	2	broadcast_binary_tree
8192	0.62	2	broadcast_binary_tree
16384	5.64	2	broadcast_binary_tree
32768	6.32	2	broadcast_binary_tree
65536	7.68	2	broadcast_binary_tree
131072	12.96	2	broadcast_binary_tree
262144	29.4	2	broadcast_binary_tree
524288	53.79	2	broadcast_binary_tree
1048576	98.95	2	broadcast_binary_tree
2	0.16	2	scatter_flat
4	0.15	2	scatter_flat
8	0.15	2	scatter_flat
16	0.16	2	scatter_flat
32	0.16	2	scatter_flat
64	0.16	2	scatter_flat
128	0.27	2	scatter_flat
256	0.26	2	scatter_flat
512	0.24	2	scatter_flat
1024	0.3	2	scatter_flat
2048	0.34	2	scatter_flat
4096	0.44	2	scatter_flat
8192	0.58	2	scatter_flat
16384	5.73	2	scatter_flat
32768	6.15	2	scatter_flat
65536	7.67	2	scatter_flat
131072	266.17	2	scatter_flat
262144	25.68	2	scatter_flat
524288	52.82	2	scatter_flat
1048576	99.81	2	scatter_flat
2	0.15	2	scatter_basic_linear
4	0.14	2	scatter_basic_linear
8	0.14	2	scatter_basic_linear
16	0.15	2	scatter_basic_linear
32	0.14	2	scatter_basic_linear
64	0.15	2	scatter_basic_linear
128	0.28	2	scatter_basic_linear
256	0.25	2	scatter_basic_linear
512	0.24	2	scatter_basic_linear
1024	0.32	2	scatter_basic_linear
2048	0.35	2	scatter_basic_linear
4096	0.46	2	scatter_basic_linear
8192	0.62	2	scatter_basic_linear
16384	5.52	2	scatter_basic_linear
32768	6.03	2	scatter_basic_linear
65536	7.56	2	scatter_basic_linear
131072	11.47	2	scatter_basic_linear
262144	22.91	2	scatter_basic_linear
524288	49.67	2	scatter_basic_linear
1048576	93.48	2	scatter_basic_linear
2	0.17	2	scatter_binomial
4	0.16	2	scatter_binomial
8	0.16	2	scatter_binomial
16	0.16	2	scatter_binomial
32	0.16	2	scatter_binomial
64	0.16	2	scatter_binomial
128	0.28	2	scatter_binomial
256	0.26	2	scatter_binomial
512	0.27	2	scatter_binomial
1024	0.28	2	scatter_binomial
2048	0.38	2	scatter_binomial
4096	0.49	2	scatter_binomial
8192	0.62	2	scatter_binomial
16384	5.6	2	scatter_binomial
32768	6.29	2	scatter_binomial
65536	7.58	2	scatter_binomial
131072	11.61	2	scatter_binomial
262144	26.78	2	scatter_binomial
524288	51.59	2	scatter_binomial
1048576	98.56	2	scatter_binomial
2	0.52	4	broadcast_flat
4	0.51	4	broadcast_flat
8	0.51	4	broadcast_flat
16	0.51	4	broadcast_flat
32	0.59	4	broadcast_flat
64	0.59	4	broadcast_flat
128	0.97	4	broadcast_flat
256	0.89	4	broadcast_flat
512	1.03	4	broadcast_flat
1024	1.12	4	broadcast_flat
2048	1.86	4	broadcast_flat
4096	2.46	4	broadcast_flat
8192	3.93	4	broadcast_flat
16384	10.03	4	broadcast_flat
32768	75.81	4	broadcast_flat
65536	18.49	4	broadcast_flat
131072	38.61	4	broadcast_flat
262144	100.99	4	broadcast_flat
524288	197.57	4	broadcast_flat
1048576	445.63	4	broadcast_flat
2	0.37	4	broadcast_chain
4	0.35	4	broadcast_chain
8	0.35	4	broadcast_chain
