Size	Latency (us)	np	Algorithm
1	0.19	2	broadcast_flat
1	0.21	2	broadcast_chain
1	0.22	2	broadcast_binary_tree
1	0.21	2	scatter_flat
1	0.22	2	scatter_basic_binomial
1	0.21	2	scatter_nb
1	0.62	3	broadcast_flat
1	0.65	3	broadcast_chain
1	0.63	3	broadcast_binary_tree
1	0.60	3	scatter_flat
1	0.61	3	scatter_basic_binomial
1	0.64	3	scatter_nb
1	0.32	4	broadcast_flat
1	0.33	4	broadcast_chain
1	0.53	4	broadcast_binary_tree
1	0.53	4	scatter_flat
1	0.44	4	scatter_basic_binomial
1	0.39	4	scatter_nb
1	0.48	5	broadcast_flat
1	0.50	5	broadcast_chain
1	0.65	5	broadcast_binary_tree
1	0.54	5	scatter_flat
1	0.48	5	scatter_basic_binomial
1	0.92	5	scatter_nb
1	0.62	6	broadcast_flat
1	0.68	6	broadcast_chain
1	0.84	6	broadcast_binary_tree
1	0.65	6	scatter_flat
1	0.62	6	scatter_basic_binomial
1	0.65	6	scatter_nb
1	0.70	7	broadcast_flat
1	0.88	7	broadcast_chain
1	1.13	7	broadcast_binary_tree
1	0.73	7	scatter_flat
1	0.66	7	scatter_basic_binomial
1	0.71	7	scatter_nb
1	1.13	8	broadcast_flat
1	0.96	8	broadcast_chain
1	1.14	8	broadcast_binary_tree
1	1.32	8	scatter_flat
1	0.93	8	scatter_basic_binomial
1	1.14	8	scatter_nb
1	1.30	9	broadcast_flat
1	1.48	9	broadcast_chain
1	1.10	9	broadcast_binary_tree
1	1.35	9	scatter_flat
1	1.26	9	scatter_basic_binomial
1	1.44	9	scatter_nb
1	1.37	10	broadcast_flat
1	1.45	10	broadcast_chain
1	1.22	10	broadcast_binary_tree
1	1.44	10	scatter_flat
1	1.17	10	scatter_basic_binomial
1	1.33	10	scatter_nb
1	1.26	11	broadcast_flat
1	1.45	11	broadcast_chain
1	1.29	11	broadcast_binary_tree
1	1.34	11	scatter_flat
1	1.23	11	scatter_basic_binomial
1	1.34	11	scatter_nb
1	1.46	12	broadcast_flat
1	2.09	12	broadcast_chain
1	1.38	12	broadcast_binary_tree
1	1.49	12	scatter_flat
1	0.97	12	scatter_basic_binomial
1	1.99	12	scatter_nb
1	1.55	13	broadcast_flat
1	1.70	13	broadcast_chain
1	1.38	13	broadcast_binary_tree
1	1.77	13	scatter_flat
1	1.34	13	scatter_basic_binomial
1	1.61	13	scatter_nb
1	1.52	14	broadcast_flat
1	1.51	14	broadcast_chain
1	1.60	14	broadcast_binary_tree
1	1.50	14	scatter_flat
1	1.28	14	scatter_basic_binomial
1	1.41	14	scatter_nb
1	1.46	15	broadcast_flat
1	1.68	15	broadcast_chain
1	1.58	15	broadcast_binary_tree
1	2.04	15	scatter_flat
1	1.10	15	scatter_basic_binomial
1	1.28	15	scatter_nb
1	2.36	16	broadcast_flat
1	2.04	16	broadcast_chain
1	1.73	16	broadcast_binary_tree
1	2.14	16	scatter_flat
1	2.05	16	scatter_basic_binomial
1	2.36	16	scatter_nb
1	4.05	17	broadcast_flat
1	3.68	17	broadcast_chain
1	3.38	17	broadcast_binary_tree
1	3.88	17	scatter_flat
1	3.67	17	scatter_basic_binomial
1	4.03	17	scatter_nb
1	4.13	18	broadcast_flat
1	3.68	18	broadcast_chain
1	3.39	18	broadcast_binary_tree
1	3.85	18	scatter_flat
1	3.34	18	scatter_basic_binomial
1	4.03	18	scatter_nb
1	3.53	19	broadcast_flat
1	3.59	19	broadcast_chain
1	3.33	19	broadcast_binary_tree
1	3.99	19	scatter_flat
1	3.08	19	scatter_basic_binomial
1	3.55	19	scatter_nb
1	3.54	20	broadcast_flat
1	3.66	20	broadcast_chain
1	2.95	20	broadcast_binary_tree
1	3.93	20	scatter_flat
1	2.79	20	scatter_basic_binomial
1	4.01	20	scatter_nb
1	3.40	21	broadcast_flat
1	3.51	21	broadcast_chain
1	2.87	21	broadcast_binary_tree
1	4.00	21	scatter_flat
1	2.68	21	scatter_basic_binomial
1	3.46	21	scatter_nb
1	3.49	22	broadcast_flat
1	3.46	22	broadcast_chain
1	2.80	22	broadcast_binary_tree
1	3.49	22	scatter_flat
1	3.20	22	scatter_basic_binomial
1	3.51	22	scatter_nb
1	3.68	23	broadcast_flat
1	3.17	23	broadcast_chain
1	2.91	23	broadcast_binary_tree
1	3.38	23	scatter_flat
1	2.86	23	scatter_basic_binomial
1	3.87	23	scatter_nb
1	3.74	24	broadcast_flat
1	3.35	24	broadcast_chain
1	2.85	24	broadcast_binary_tree
1	3.48	24	scatter_flat
1	2.76	24	scatter_basic_binomial
1	3.49	24	scatter_nb
